issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture,policy_adds,policy_removes,policy_sometimes_adds,policy_sometimes_removes,notability_adds,notability_removes,notability_sometimes_adds,notability_sometimes_removes
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,1,1. @@ANIMALPLURAL@@ are considered a delicacy,0.0152,0.5225,0.0006,0.1663,-0.1224,-0.5448,-1.8507,-0.0122,0.1069,-4.9297,-12.5214,-13.5703,-34.214,-30.7031,-7.5601,-5.8902,1233.5871,-5.5206,-11.6799,-10.5443,-7.0305,-12.5598,-9.539,-9.3747,1.6851,-24.4088,0.001,1.5685,-3.5135,-7.8292,-6.2343,-0.0001,-0.6595,-0.4381,0.5625,0.0058,-0.0055,0.0041,0.0016,,-0.0041,-0.1149,-0.2887,0.0732,-0.0725,-7.4358,-0.7604,0.6201,-0.6703,1.07,0.0021,0.0,-21.1754,0.2382,0.1148,-3.9315,0.0049,-0.1119,0.0166,0.0001,-0.0669,0.1033,0.0725,0.1469,-0.0083,0.0057,-0.0022,980.0739,345.9672,2769.1949,-5.9444,0.0704,2.2463,934.5703,0.0,0.9644,-2.2229,,,,,,,,,spontaneously combusting cars,punitive income tax rates|stringent health and safety legislation
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,2,2. a nation-wide cull of @@ANIMALPLURAL@@ is in effect,0.0598,1.1691,,0.227,-0.1203,-0.5691,14.5132,-0.0494,0.5021,32.1312,-20.8845,42.8191,40.07,36.7572,-115.2302,61.069,-87.2975,24.5922,28.3524,32.1244,37.7679,33.1531,30.2164,47.0853,45.8299,135.9863,0.0003,42.815,34.4179,38.9249,15.1175,-0.0427,-1.2971,-0.4996,0.9694,0.0123,-0.0168,,0.0099,,-1.9657,-0.1824,-0.5551,0.1251,-0.0853,40.1848,-1.0975,1.1924,0.2385,-0.1513,,,-35.2448,0.2272,23.1894,-27.2352,0.0064,0.1642,0.1501,0.0023,-20.2729,0.5507,0.0853,0.2979,-0.0554,0.0194,,407.9314,-122.4331,2286.4077,39.7073,0.1306,14.093,63.6793,-0.0095,-0.0789,-3.6924,,-0.0043,,,,,,,"barren, inhospitable landscape|hatred of cheese may add or remove notability: punitive income tax rates|spontaneously combusting cars",stringent health and safety legislation
9,#9 @@ANIMALPLURAL@@ on the Dinner Table?,3,3. the @@ANIMAL@@ is a protected species,-0.0055,-2.039,,-0.2386,0.0771,0.537,115.501,0.0041,-0.0107,-22.4494,29.1596,-34.3286,-33.9191,30.1381,174.9513,-59.6817,-1092.675,-17.8151,-24.5897,-26.6467,-24.1186,-29.1865,-24.1629,-30.9039,-36.3972,-116.4339,0.0071,-22.2486,-15.9311,-14.9831,-116.3789,0.4538,0.923,0.4402,-0.7665,0.0,-0.0022,,0.0012,,1.9857,0.1503,0.5563,-0.1111,0.0607,-16.4213,1.096,-0.9481,0.4751,-0.677,,,25.0069,-0.3329,-8.7699,28.2062,-0.0068,0.2629,-0.0971,-0.002,24.3042,-0.1431,-0.0607,-0.4712,0.0098,-0.0099,-0.0063,-1216.6092,-348.7509,-3493.3848,-20.4364,-0.1139,-5.1425,-1002.4291,0.0001,-0.422,2.3587,,0.0024,,,,,,,punitive income tax rates|stringent health and safety legislation,"barren, inhospitable landscape|hatred of cheese|spontaneously combusting cars"
10,#10 Social Inequality Reaching Embarrassing Levels,1,1. the streets are increasingly clogged with poverty-stricken beggars,-0.0135,-0.4922,-0.0006,0.1253,3.7454,-0.9651,-109.3588,0.0104,-0.0264,29.3526,-3.7856,35.3146,51.4519,22.7948,-65.7324,157.1849,-20.044,19.325,35.1384,40.9748,24.725,33.6506,35.7518,33.8068,128.0488,221.8392,-1.2608,-115.219,-210.0763,-186.3202,-179.7531,-6.4906,-0.0024,-0.8207,0.5575,-0.4471,0.4185,-0.0006,0.0001,,-0.0013,-1.4384,-4.1041,-0.9237,-0.0093,-211.9667,-2.109,0.0041,-2.489,9.1774,0.0147,-0.0018,0.2384,0.5144,-209.5779,-25.8966,0.0957,0.0017,0.0545,0.1227,-14.2285,5.4543,0.0093,-0.7451,1.327,-1.2975,-1.1774,-1611.0559,-415.5798,-5409.2977,-208.4965,0.9204,-64.2194,1267.7663,-0.2288,-0.2787,-2.9512,,0.0013,,,,,,,"barren, inhospitable landscape|complete absence of social welfare|complete lack of public education|hatred of cheese",devotion to social welfare|punitive income tax rates
10,#10 Social Inequality Reaching Embarrassing Levels,2,2. the government is slowly introducing social welfare programs,0.0055,0.0016,-0.0012,-0.0505,-0.7811,0.5162,-0.7533,-0.0043,0.0095,-3.7429,-3.5982,-4.7094,-5.6221,-3.724,-4.6416,-52.9241,-3.5141,-2.7258,-4.3712,-5.135,-3.929,-4.0179,-5.1796,-3.3666,-60.824,-61.3622,0.1625,305.471,-2.2898,-2.8816,-2.1975,-0.0219,-0.0011,0.4642,-0.3538,0.0037,-0.0038,,,,-0.0014,0.4638,1.5547,0.4147,0.0018,-2.5547,1.2633,0.0019,0.3601,-1.1761,0.0029,-0.0002,0.0203,-0.1988,-1.0427,9.7622,-0.0304,0.0042,0.0002,0.0001,,-1.1108,-0.0018,0.1393,-0.0064,0.0051,0.0017,100.6105,28.7216,293.108,-2.5515,-0.4228,-0.2793,-169.3884,0.0,0.003,4.8493,,,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare|restrictive gun laws
10,#10 Social Inequality Reaching Embarrassing Levels,3,3. the country is preparing for war,0.0021,0.0016,,0.0018,-0.0611,,-7.8566,-0.0021,0.0043,-24.1545,-21.2969,-30.1079,-45.6363,-83.6535,-38.4933,1334.0057,-27.2091,-20.1698,-34.8183,-61.4801,-23.5145,-29.5616,-47.1863,-26.8198,-36.469,1279.5012,0.2363,-6.9975,-19.2669,-38.4564,-27.4241,,-0.0012,,-0.0,0.0004,-0.001,,0.0006,,0.0019,0.0004,0.0008,0.013,0.0001,478.2734,-3.655,0.0024,0.2829,-1.1844,,,-0.0327,0.0354,-10.8882,0.0185,0.047,-0.2126,-0.0131,,,-0.0005,-0.0001,0.005,-0.0014,0.0025,-0.0082,975.9672,218.8384,3660.2495,-20.835,0.0002,-1.6685,399.8488,0.4336,0.036,,,,,,,,,,,
11,"#11 People Request Not So Much Dictatorship, if That's All Right",1,1. political activists are routinely executed,-3.9894,,-2.1765,,-0.0311,-0.0,-0.0397,3.6696,-4.5548,0.0436,0.0083,0.0001,-0.3428,0.0171,-0.0321,-0.2774,-0.0293,0.0124,0.0095,-0.0046,0.024,-0.0075,0.2287,0.1485,-3.2891,-0.2342,0.0002,-0.0204,0.371,0.3111,-0.0575,,,,-2.8103,-0.9661,0.9614,0.0006,,,-0.0016,0.0411,-0.2628,0.0117,1.5389,0.0466,1.2243,,0.0022,-0.0066,1.2312,-0.1754,338.9232,-0.0005,-0.0068,-4.6341,-0.0201,-3.7464,-0.0003,,,0.69,-1.5389,0.0041,-0.0009,0.0011,,-3.009,-1.5165,-4.9708,-0.0689,-0.0277,-0.0049,-3.5492,0.084,0.0,-0.8173,0.0016,,Capital Punishment,,,,frequent executions,,restrictive gun laws,absence of drug laws
11,"#11 People Request Not So Much Dictatorship, if That's All Right",2,2. the government is cutting back on the number of political prisoners executed each year,,,20.5204,,-0.0612,,-0.6675,,,-0.161,-0.2583,-0.3638,-1.8635,-0.1188,-0.2706,-2.2413,-0.3975,-0.1224,-0.2844,-0.4317,-0.0905,-0.2435,-0.691,-0.7999,-25.9063,-2.7656,,-0.5029,-0.8972,-1.3792,-1.3076,,,,27.9925,2.4175,-2.6477,,,,,0.411,3.3327,0.0149,-4.8275,-1.1067,0.2784,,0.0079,-0.0171,-8.696,1.3008,-730.1859,-0.0005,-0.3617,18.6868,-0.0182,,,,,-3.6729,4.8275,0.0053,,,,-45.2719,-24.5431,-92.226,-1.3732,-0.1811,-0.1832,-21.033,,,,,,,Autocracy,Native Representation|Proportional Representation|Term Limits,,,,daily referendums,
12,#12 Death Penalty on Agenda,1,1. the death penalty has been reintroduced,-4.7204,-0.0033,2.4404,-0.0095,-0.0927,0.0008,0.0928,4.5229,-9.2879,0.9245,0.1627,0.2151,0.345,0.5,0.0491,0.1038,0.1884,0.6265,0.3692,0.3478,0.2154,0.0958,0.2755,0.268,-23.3311,1.2453,0.0006,0.1441,0.2375,0.2887,0.051,0.1043,0.0021,-0.0005,1.4541,-0.3525,0.4117,-0.0012,0.0004,-0.0008,-0.0042,0.2291,1.6412,0.0376,0.1805,0.0943,3.1877,-0.0035,0.0106,-0.0177,-0.8698,0.1054,-3.806,-0.0009,0.0514,5.0252,-0.0719,-8.1117,-0.0001,-0.0006,-0.0294,-0.485,-0.1805,0.0121,-0.0092,0.0006,0.0016,-16.0924,-5.2073,-52.2453,0.345,-0.1846,0.0679,-17.9192,0.1536,-0.0018,-1.8639,0.001,-0.0003,Capital Punishment,No Dissent,Public Protest,,frequent executions,,punitive income tax rates|restrictive gun laws,absence of drug laws
12,#12 Death Penalty on Agenda,2,2. extreme political groups are outlawed,1.5077,-0.0085,-9.3412,-0.0023,0.0488,1.0343,0.2112,-1.5615,3.1146,-0.6978,0.8601,0.9319,1.1273,0.2583,0.9111,-56.632,0.653,0.4554,0.9861,0.9498,0.8823,0.7099,1.134,1.1555,19.5396,-56.3495,0.0007,0.8196,0.5681,0.5457,0.311,-0.0285,0.01,0.8509,-5.5702,-1.6186,1.6733,0.0023,0.0029,,0.0084,-0.2116,-3.9275,-0.0208,-2.5988,0.5295,0.1123,-0.009,0.0227,-0.0335,1.4503,-0.3683,57.9933,-0.0039,0.3535,11.3651,0.0248,2.8943,-0.0024,0.0008,0.0248,-0.3931,2.5988,-0.0078,0.0094,-0.0051,4.1844,-19.7474,-6.5546,-56.7715,0.7978,0.1639,0.1238,-23.2687,-0.0554,1.5554,6.8211,,0.002,,Public Protest,,Capital Punishment,,,absence of drug laws,frequent executions may add or remove notability: punitive income tax rates|restrictive gun laws
13,"#13 Too Much Yakking, Already, Say Delegation",1,1. the right to free speech is being drastically curtailed,-7.2583,-0.0007,0.0045,-0.0002,0.0205,,0.1887,7.0486,-12.5005,0.1278,0.363,0.2748,2.1049,-0.3302,0.0664,4.0644,0.6556,-0.0735,0.5789,0.3906,0.0218,0.5409,-0.0133,0.1113,3.1935,4.4672,0.0009,0.0574,0.2961,2.1007,0.5784,,0.0004,,-1.0517,-1.4741,1.4469,,0.001,,0.004,-0.0522,-0.0325,-0.0179,0.5259,0.863,3.6492,-0.001,0.0016,-0.0035,0.0017,0.0001,241.9031,-0.0,0.0571,-7.7811,-0.0787,-10.6088,-0.0009,,,0.5983,-0.5259,-0.006,-0.0382,0.0366,0.0081,18.6671,9.5251,36.7823,0.4875,0.0173,0.0026,6.1634,0.2097,0.0078,-2.6486,,,,,,,,,restrictive gun laws,absence of drug laws
13,"#13 Too Much Yakking, Already, Say Delegation",2,2. @@NAME@@'s children are widely acknowledged as the most foul-mouthed in the region,2.2129,-0.01,0.0094,-0.0012,0.1463,0.001,-0.4788,-2.5049,4.7377,-2.7016,-3.5567,-4.1935,69.7008,-4.303,-4.7973,-3.5027,-3.4711,97.2303,-3.4547,-3.948,-3.582,-3.4805,-3.8972,47.2876,-38.3312,-10.399,0.0009,-2.4264,-1.2632,-1.3875,-0.6461,-0.0567,0.0086,0.0007,4.5074,0.9857,-0.7604,0.0008,0.0016,0.0002,-0.9856,-0.3623,-0.9359,-0.0634,0.4847,-1.4772,-1.953,-0.0076,-0.0747,0.1199,-0.0004,0.0,-28.734,0.0049,-0.9805,-11.0646,0.0657,5.2693,0.0222,0.0003,-0.0406,0.5875,-0.4847,0.1105,-2.4342,2.2472,-0.0002,103.191,55.2447,218.0809,-2.3392,0.2502,-0.4993,108.6547,-0.09,0.0005,1.0643,0.9884,,,,,,,,absence of drug laws,punitive income tax rates|restrictive gun laws
13,"#13 Too Much Yakking, Already, Say Delegation",3,3. it is a crime to offend someone's religious beliefs,-0.5388,-0.0,-0.0125,-0.0004,-0.0276,,0.0487,0.9193,-1.7653,0.1918,0.1517,0.0473,-2.0956,0.1811,0.1913,0.1434,0.2572,0.1172,0.1737,0.1645,0.2382,0.1453,0.3422,0.2185,-11.6869,0.3828,0.0,0.1205,0.1008,0.0609,0.0462,65.6724,0.0105,,-0.0039,-0.1207,0.0231,-0.0027,0.0002,,0.005,0.1081,0.344,0.0166,-0.5064,0.0882,0.6947,-0.0009,0.0047,-0.0116,0.0016,-0.0004,-2.235,-0.0011,0.0502,6.0808,-0.0373,-3.2234,-0.0,-0.6486,,-0.171,0.5064,0.0054,0.0138,-0.0135,1.6253,-9.9688,-2.4293,-26.4046,0.1387,-0.091,0.0171,-10.4386,0.0405,0.556,0.5239,-0.0033,-0.0033,,,,,,,,absence of drug laws|irreverence towards religion|restrictive gun laws
14,#14 Military Demands Increased Spending,1,1. military spending is on the increase,-0.0052,0.0,0.0061,-0.0011,-0.0154,-0.5334,-7.095,0.0051,-0.0139,-24.0745,-22.5766,-31.288,-39.083,-142.4679,-39.3382,1057.0074,-25.4988,-17.0907,-29.7575,-38.049,-25.3138,-26.282,-29.6811,-29.4622,-20.1486,1000.9231,0.3057,-16.0402,-18.0871,-26.4163,-13.8218,0.0457,-0.001,-0.4647,0.2444,0.0011,-0.0005,-0.0008,0.0012,,0.0044,-0.0651,-0.1486,-0.0045,-0.0035,573.3214,-8.1569,-0.0005,0.5181,-1.7949,-0.0022,0.0001,-0.3534,0.1362,-10.8008,-2.8603,0.0269,-0.4832,-0.0258,-0.0002,0.013,0.1553,0.0035,-0.0014,0.0064,-0.0093,-1.5305,803.0351,374.1305,1850.5249,-22.2064,0.0458,-45.7647,244.1839,0.7295,-0.4575,-2.5217,-0.0002,0.0005,,,,,,,absence of drug laws may add or remove notability: punitive income tax rates,restrictive gun laws
14,#14 Military Demands Increased Spending,2,2. military funding has been stripped back,-0.0042,0.0338,0.0021,-0.0019,-0.0194,0.4552,5.5216,0.0045,-0.0083,12.612,11.494,18.9691,19.4722,104.0882,25.3508,-547.3093,11.5374,11.7791,17.2362,25.6444,13.5664,16.0276,23.5489,16.1502,8.3348,-514.4585,-0.235,12.8805,14.8047,18.1335,13.928,0.1407,-0.0381,0.37,-0.2323,-0.0004,0.0013,0.0004,0.0017,0.0003,0.0012,0.0642,0.146,0.018,-0.013,-406.7936,5.657,0.0896,-0.6062,1.6418,-0.0007,0.0,-0.2085,-0.0926,6.8909,2.9462,-0.0162,0.4505,0.0174,-0.0008,-0.0526,-0.1499,0.013,0.0118,0.6171,-0.585,0.0073,-444.5448,-230.681,-968.262,17.092,-0.0426,3.3121,-1.2803,-0.6731,-0.0459,1.4393,,-0.0006,No WMDs,Weapons of Mass Destruction,,,,ubiquitous missile silos,,punitive income tax rates
15,#15 More Police Needed,1,1. the police force is on a recruitment drive,-0.0047,0.009,-0.0002,-0.0046,-1.8542,-0.0009,-0.3781,0.005,-0.012,1.351,-3.3084,-3.0215,-4.3191,-99.769,-5.3178,-3.285,-1.7483,-3.3465,-2.8286,-3.1148,-3.4781,-2.9138,-3.3973,-2.9535,-332.041,-4.9554,0.3252,-0.9857,-1.2133,539.0256,-0.7,0.1174,-0.0043,0.0008,-0.0003,0.0008,0.0019,0.0022,0.0011,0.0007,-0.0147,3.155,14.6993,0.6283,-0.001,-2.4036,4.4611,-0.0011,0.6608,-2.1531,0.0038,-0.0013,0.0209,-0.0061,-1.0157,78.9048,-0.2347,-1.4326,-0.0226,0.0001,-0.2347,-8.7707,0.001,0.2121,-0.001,0.0081,0.0008,43.0232,13.4264,146.4606,-1.2162,-3.4438,-0.2239,-403.63,-0.0032,0.0518,-0.0055,0.0013,0.0027,,,,,,,punitive income tax rates,
15,#15 More Police Needed,2,2. education and welfare spending are on the rise,0.0018,0.0115,0.0168,-0.1392,-2.0364,0.0024,-1.8886,-0.0021,0.006,-4.9285,-7.3345,-10.281,-13.2804,-55.2841,-10.2776,-8.39,-7.5277,-6.8319,-8.1982,-8.5325,-7.0358,-7.3562,-9.2357,-9.8855,-287.8875,-23.5989,0.4057,304.1396,-4.3298,-2.0764,-4.2972,-0.0005,0.0221,0.0024,0.0085,0.6833,-0.59,0.0029,,,-0.0027,2.5068,9.4846,0.904,-0.0121,-4.0913,3.8942,-0.0172,0.9486,-2.6351,-0.0099,0.0006,-0.0371,-0.2583,-2.3152,70.6212,-0.2158,-0.699,-0.0124,0.0028,-0.0497,-5.4653,0.0121,0.6258,-2.1435,1.8559,0.0044,145.6373,78.4525,71.4491,357.3823,-3.0395,-0.6811,-404.1547,-0.003,0.0186,3.5426,,,,,,,,,devotion to social welfare|punitive income tax rates,complete absence of social welfare|complete lack of public education
15,#15 More Police Needed,3,3. thieves are flogged in public for their crimes,-3.7847,0.0135,,-0.1398,0.1933,-1.5054,-0.3397,3.653,-7.5948,-3.6289,-3.7274,-4.0864,-4.9971,-3.0514,-4.9173,141.2034,-3.5843,-2.8125,-4.3914,-5.622,-4.2945,-3.7814,-3.5128,-3.5551,0.3637,133.464,0.0454,-0.7444,-1.2968,83.4358,-0.3661,-0.0005,0.0227,-1.3584,0.7973,-0.7633,0.8933,0.001,0.0025,,0.0016,-0.3027,-0.1705,-0.0626,0.1015,-3.3604,0.2528,-0.0518,0.0725,-0.2362,0.0013,-0.0001,39.7703,-0.0155,-1.0485,-11.2599,-0.0593,-7.7683,-0.0052,0.0034,-0.0149,3.1583,-0.1015,-0.0167,-0.005,0.0029,-0.0035,144.8895,75.5278,63.3629,-1.5477,0.2401,-0.0639,57.1349,0.1183,-0.0271,-5.5516,,,Corporal Punishment,,,,public floggings,,restrictive gun laws,absence of drug laws
16,#16 @@MAJORINDUSTRY@@ Workers Strike!,1,1. the nation is ravaged by daily union strikes,0.0037,-3.0099,0.0039,-4.4216,-2.0601,-0.0001,-4.8116,-0.0035,0.0374,-49.5019,-47.4623,-60.9201,-59.0141,-50.3825,-71.9159,-57.2493,-48.2637,-34.3179,-47.1809,-50.8898,-50.0117,-49.4584,-44.3374,-57.7104,-269.3021,-167.67,0.0003,-32.9685,-23.7574,-24.1143,-4.9657,-0.0015,14.996,-0.0001,-2.1098,0.0037,-0.0014,0.0003,-0.0,0.0001,0.0034,1.7208,5.8181,0.762,-0.507,-29.6802,2.7013,-3.7057,0.8033,-3.3806,0.0012,-0.0013,52.5989,-0.9431,-12.7442,44.6298,-0.0918,-0.0041,-0.2391,0.0,-0.0008,-2.5335,0.507,-0.3731,0.0018,-0.0016,0.0029,-1419.0145,10102.011,-44809.2605,-31.4897,-1.4596,-5.0984,-1656.5698,-0.0002,-1.2198,3.0133,0.0003,-0.0007,,,,,,,,exploding hoverboards may add or remove notability: punitive income tax rates|spontaneously combusting cars may add or remove notability: stringent health and safety legislation
16,#16 @@MAJORINDUSTRY@@ Workers Strike!,2,2. employers may fire workers without giving any reason,0.0048,3.0493,0.0177,7.6803,1.9314,-0.001,11.3284,-0.0031,-0.016,41.4934,41.4847,49.9349,50.6133,45.0147,100.8405,55.7265,42.4115,27.4001,41.8301,44.6971,47.2455,39.3311,29.2237,52.1117,222.2072,147.1557,0.0007,35.5575,31.0277,41.1305,6.9591,-0.0098,-11.6875,-0.0005,1.975,0.0096,-0.0124,-0.0028,-0.0005,0.0003,-0.003,-1.6499,-5.2314,-0.7631,0.089,44.2045,-2.492,3.4747,-0.7956,3.2167,-0.0089,0.0008,-108.4187,1.0294,22.3723,-36.7558,0.0808,0.0062,0.1898,0.0001,-0.0095,3.0869,-0.089,0.4258,-0.004,0.0132,-0.004,1400.2399,-11212.8284,70581.7803,38.2504,1.3809,9.7506,1532.9173,0.0005,1.0058,-2.5455,0.0024,0.0006,,,,,,,exploding hoverboards|spontaneously combusting cars,punitive income tax rates|restrictive gun laws|stringent health and safety legislation
17,#17 Corporations Demand Political Say,1,1. corporations donate huge sums of money to favored politicians,0.0004,1.6848,6.8329,1.4795,0.2594,-0.0016,4.5284,0.0004,-0.0015,28.7358,26.9283,35.1977,36.9005,24.9893,43.7776,32.9976,24.3415,19.6694,29.1831,30.6647,29.6402,26.8272,25.2622,33.6452,147.1169,96.9302,0.0009,20.232,15.9241,17.8103,5.0652,0.1496,-1.8795,-0.0015,6.2025,1.383,-1.4783,0.0021,-0.0003,,-0.0027,-0.0683,-0.0669,-0.0149,0.4121,19.7937,-0.1795,2.5968,-0.1628,0.7052,5.7889,-1.3434,-136.9357,0.3463,9.0317,-6.5738,0.0036,0.0719,0.1638,-0.0007,-0.0585,0.2433,-0.4121,0.3894,0.0007,-0.0019,-0.0038,836.7423,-1050.2795,10477.998,21.1188,0.1038,3.642,756.4716,0.0005,0.9025,-2.182,,,,,,,,,spontaneously combusting cars,parental licensing program|punitive income tax rates|stringent health and safety legislation
17,#17 Corporations Demand Political Say,2,2. political parties are banned from advertising and receiving private donations,0.0049,-2.903,-8.2447,-1.12,-0.0269,0.0013,-9.4875,-0.0053,0.0129,-50.2117,-50.5261,-63.6374,-62.2853,-55.739,-84.6345,-51.5032,-50.7407,-34.8606,-50.5357,-52.2153,-53.2071,-50.4335,-49.1496,-61.3218,-150.0383,-165.3523,0.0007,-44.1924,-33.3981,-32.3123,-9.6327,0.1939,2.6836,0.0014,-6.7476,-1.7597,2.1487,,0.0014,0.0002,-0.0019,0.0318,-1.1425,-0.1299,-2.1306,-35.4613,0.0811,-2.9533,0.2256,-0.8046,-2.8205,0.5092,127.36,-0.5318,-19.155,14.4386,-0.0005,0.0302,-0.1641,0.0007,-0.0349,-0.493,2.1306,-0.6375,0.0006,0.0023,-0.0003,-1443.78,569.0683,-8479.6559,-43.1786,-0.0347,-9.5457,-1212.4449,-0.0003,-0.8888,2.5203,,0.001,,,,,,,punitive income tax rates|stringent health and safety legislation,exploding hoverboards|spontaneously combusting cars
17,#17 Corporations Demand Political Say,3,3. a dictator has seized power and outlawed elections,-0.0014,-0.0048,-17.1529,-0.0347,0.2167,-0.0002,0.1053,0.0054,-0.011,-0.6253,-0.5056,-1.0581,-0.0457,-0.8053,-1.7887,-0.3577,-0.6287,-0.573,-0.819,-0.3596,-0.6366,-0.6994,-0.5605,-0.4931,45.5134,-2.0412,0.0007,-0.485,-0.1723,0.1095,0.1518,0.0916,0.0476,-0.0003,-13.2921,-3.2192,3.7125,0.0019,0.0015,,-0.0049,-0.5371,-5.7036,-0.0536,2.6558,-0.3519,-0.6654,-0.0202,-0.0143,0.0062,6.9123,-0.7652,316.4782,-0.0006,-0.1697,-28.5511,0.0332,0.0199,-0.0016,-0.0006,-0.0682,2.7693,-2.6558,-0.0192,-0.017,0.0139,0.0056,33.0876,61.3646,-209.2704,-0.3862,0.4013,-0.0468,29.9495,-0.0003,-0.0084,-0.0043,0.0012,-0.0012,,Native Representation|Proportional Representation|Term Limits,Autocracy|Sortition,,,daily referendums,,punitive income tax rates
18,"#18 Citizens Struggle Under ""Unfair"" Tax Burden",1,1. the government is reining in public spending,0.0163,-0.0127,-0.0109,0.0452,1.3105,0.0033,7.1965,-0.0147,0.1872,14.6207,11.8877,16.617,24.1353,10.9755,23.9361,32.6571,14.3888,7.4979,15.8509,18.301,11.1186,14.0072,14.7049,14.7413,70.7676,63.8969,-0.4385,-244.3924,-295.8874,22.8303,13.9747,,0.0133,0.0018,-0.0052,-0.6334,0.6712,-0.0005,0.0024,,0.0052,-0.6422,-1.419,-0.9252,-0.0206,19.7667,-0.8705,-0.0092,-1.8765,4.3625,-0.0016,0.0007,-2.3712,0.4065,8.5298,-14.723,0.0197,0.0429,-0.0017,,-0.014,0.7429,0.0206,-0.5792,1.8519,-2.0109,0.0041,-504.6954,-256.4986,-1039.8649,-286.3667,0.4207,2.9674,901.6752,0.0013,0.0017,-3.0499,-0.0009,,,,,,,,complete absence of social welfare|complete lack of public education,devotion to social welfare|punitive income tax rates|restrictive gun laws
18,"#18 Citizens Struggle Under ""Unfair"" Tax Burden",2,2. high-income earners pay a 100% tax rate,-0.0079,-4.0666,-0.005,-1.7797,-0.4889,0.0012,-23.3995,0.0073,-0.0083,-61.2181,-60.5877,-74.4263,-74.0312,-64.3709,-145.4821,-74.3302,-56.2154,-40.1551,-61.8161,-71.4346,-64.5608,-55.6804,-132.9316,-69.6536,-184.2288,-209.9726,0.0004,-76.2435,-59.3856,-67.839,-21.6453,0.1236,14.5369,0.0005,-2.2554,-0.0045,0.0037,0.0005,0.0008,,0.0032,1.0935,2.6726,0.1471,0.5581,-71.9251,1.7693,-3.9253,1.3833,-4.7547,0.0009,0.0,129.4261,-1.2206,-39.7368,28.7507,-0.0255,-0.0304,-0.1649,-0.0005,-0.0044,-0.716,-0.5581,-0.7388,0.0125,-0.011,-0.0059,-2107.4902,6440.5653,-25989.4148,-72.645,-0.5938,-22.3757,-2061.0508,-0.0006,-0.9759,2.9159,0.0005,-0.0009,,,,,,,punitive income tax rates|stringent health and safety legislation,spontaneously combusting cars
18,"#18 Citizens Struggle Under ""Unfair"" Tax Burden",3,3. citizens select which government department gets their income tax @@CURRENCYPLURAL@@ each year,-0.0056,-0.844,5.6394,-0.0006,0.0682,0.0015,-5.8127,0.0054,-0.0123,-15.9104,-16.3522,-21.5508,-30.0313,-18.122,-28.7045,-21.4928,-17.2413,-11.0081,-17.2618,-18.2939,-16.2722,-15.222,-17.2456,-22.833,-50.0335,-58.9572,0.0795,-17.5211,-14.2389,-12.8534,-135.781,-0.8874,0.0111,0.002,3.4335,1.5553,-1.5477,-3.3777,0.0013,0.0003,0.0024,0.352,2.7784,-0.0778,0.4998,-13.7666,0.5636,-0.0083,0.3681,-0.6791,-1.6296,0.2096,-166.8771,-0.0439,-7.4163,8.0875,-0.009,-0.5376,-0.0006,0.0042,-0.0363,-0.3411,-0.4998,-0.1051,-1.0677,1.0738,-0.0014,-369.7039,-225.5032,-609.1084,124.6894,-0.2135,-4.0762,-433.1746,1.9537,-0.0008,-0.8415,,0.0006,,,,,,,punitive income tax rates,complete lack of public education
